56,76,Magical Girl Lyrical Nanoha,Mahou Shoujo Lyrical Nanoha,Action,Comedy,Drama,Fantasy,Mahou Shoujo

57,77,Magical Girl Lyrical Nanoha A's,Mahou Shoujo Lyrical Nanoha A's,Action,Comedy,Drama,Fantasy,Mahou Shoujo

58,79, ,SHUFFLE!,Comedy,Drama,Ecchi,Fantasy,Romance

59,80,Mobile Suit Gundam,Kidou Senshi Gundam,Drama,Mecha,Sci-Fi

60,81,Mobile Suit Gundam: The 08th MS Team,Kidou Senshi Gundam: Dai 08 MS Shotai,Adventure,Drama,Mecha,Romance,Sci-Fi

61,82,Mobile Suit Gundam 0080: War in the Pocket,Kidou Senshi Gundam 0080: Pocket no Naka no Sensou,Adventure,Drama,Mecha,Sci-Fi

62,83,Mobile Suit Gundam: The 08th MS Team - Miller's Report,Kidou Senshi Gundam: Dai 08 MS Shotai - Miller's Report,Drama,Mecha,Sci-Fi

63,84,Mobile Suit Gundam 0083: Stardust Memory,Kidou Senshi Gundam 0083: Stardust Memory,Adventure,Drama,Mecha,Sci-Fi

64,85,Mobile Suit Zeta Gundam,Kidou Senshi Zeta Gundam,Drama,Mecha,Sci-Fi

65,86,Mobile Suit Gundam ZZ,Kidou Senshi Gundam ZZ,Drama,Mecha,Sci-Fi

66,87,Mobile Suit Gundam: Char's Counterattack,Kidou Senshi Gundam: Gyakushuu no Char,Drama,Mecha,Sci-Fi

67,88,Mobile Suit Gundam F91,Kidou Senshi Gundam F91,Drama,Mecha,Sci-Fi

68,89,Mobile Suit Victory Gundam,Kidou Senshi Victory Gundam,Drama,Mecha,Sci-Fi

69,90,Mobile Suit Gundam Wing,Shin Kidou Senki Gundam Wing,Action,Adventure,Drama,Mecha,Sci-Fi

70,91,Mobile Suit Gundam Wing: Endless Waltz,Shin Kidou Senki Gundam Wing: Endless Waltz,Action,Drama,Mecha,Sci-Fi

71,92,After War Gundam X,Kidou Shin Seiki Gundam X,Adventure,Drama,Mecha,Sci-Fi

72,93,Mobile Suit Gundam Seed,Kidou Senshi Gundam SEED,Action,Drama,Mecha,Sci-Fi

73,94,Mobile Suit Gundam Seed Destiny,Kidou Senshi Gundam SEED DESTINY,Action,Drama,Mecha,Romance,Sci-Fi

74,95,Turn A Gundam,∀ Gundam,Action,Adventure,Drama,Mecha,Sci-Fi

75,96,Mobile Fighter G Gundam,Kidou Butouden G Gundam,Action,Adventure,Comedy,Drama,Mecha,Romance

76,97,Last Exile,Last Exile,Action,Adventure,Sci-Fi

77,98,My-Hime,Mai-HiME,Action,Comedy,Drama,Fantasy,Mecha,Romance

78,99,My ZHiME,Mai-Otome,Comedy,Drama,Fantasy

79,100,Prétear: The New Legend of Snow White,Shin Shirayuki-hime Densetsu Pretear,Comedy,Drama,Fantasy,Mahou Shoujo,Romance

80,101,Air,AIR,Drama,Romance,Slice of Life,Supernatural

81,102,Love You Baby,Aishiteruze Baby★★,Comedy,Drama,Romance

82,103,Red Riding Hood Chacha,Akazukin Chacha,Adventure,Comedy,Fantasy,Mahou Shoujo,Romance

83,104,"Ceres, Celestial Legend",Ayashi no Ceres,Adventure,Comedy,Drama,Horror,Romance

84,105, ,Boys Be...,Comedy,Romance,Slice of Life

85,106,Boys Over Flowers,Hana Yori Dango,Comedy,Drama,Romance

86,107,Jing: King of Bandits,Ou Dorobou Jing,Adventure,Comedy,Fantasy,Sci-Fi

87,108,Jing: King of Bandits - Seventh Heaven,Ou Dorobou Jing in Seventh Heaven,Adventure,Comedy,Fantasy,Psychological

88,109,Burst Angel,Bakuretsu Tenshi,Adventure,Comedy,Mecha,Sci-Fi

89,110, ,Chuuka Ichiban!,Action,Adventure,Drama

90,111, ,Corrector Yui,Adventure,Comedy,Mahou Shoujo,Sci-Fi

91,112,The Cosmopolitan Prayers,Chou Henshin Cosprayers,Action,Adventure,Comedy,Ecchi,Fantasy

92,113,Stellvia of the Universe,Uchuu no Stellvia,Action,Mecha,Romance,Sci-Fi

93,114,Cromartie High School,Sakigake!! Cromartie Koukou,Comedy

94,115, ,Ijigen no Sekai El Hazard,Adventure,Comedy,Fantasy

95,116,El Hazard: The Wanderers,Shinpi no Sekai El Hazard (TV),Adventure,Comedy

96,117,El Hazard: The Magnificent World,Shinpi no Sekai El Hazard,Adventure,Comedy,Fantasy,Romance

97,118, ,Shinpi no Sekai El Hazard 2,Adventure,Comedy,Fantasy

98,119, ,Final Approach,Comedy,Drama,Romance,Slice of Life

99,120,Fruits Basket,Fruits Basket,Comedy,Drama,Romance,Slice of Life,Supernatural

100,121,Fullmetal Alchemist,Hagane no Renkinjutsushi,Action,Adventure,Drama,Fantasy

101,122,Full Moon,Full Moon wo Sagashite,Comedy,Drama,Mahou Shoujo,Music,Romance,Supernatural

102,123,Fushigi Yugi: The Mysterious Play,Fushigi Yuugi,Adventure,Comedy,Drama,Fantasy,Romance

103,124,Mysterious Play: Eikoden,Fushigi Yuugi: Eikoden,Adventure,Fantasy,Romance

104,125,Twin Love,Futakoi,Comedy,Romance

105,126,Twin Love Alternative,Futakoi Alternative,Comedy,Drama,Romance

106,127, ,Gate Keepers,Action,Comedy,Fantasy,Mecha,Sci-Fi

107,128, ,Gate Keepers 21,Action,Drama,Sci-Fi

108,129,Saiyuki,Gensou Maden Saiyuuki,Adventure,Comedy,Drama,Supernatural

109,130,Saiyuki Reload,Saiyuuki RELOAD,Action,Adventure,Comedy,Drama,Fantasy

110,131,Saiyuki Gunlock,Saiyuuki RELOAD GUNLOCK,Action,Adventure,Comedy,Fantasy

111,132,GetBackers,GetBackers: Dakkanya,Action,Comedy,Drama,Mystery

112,133, ,Green Green,Comedy,Ecchi,Romance,Slice of Life

113,134,Gunslinger Girl,Gunslinger Girl,Action,Drama,Psychological,Sci-Fi

114,135,Hikaru no Go,Hikaru no Go,Comedy,Sports,Supernatural

115,136,Hunter x Hunter,HUNTER×HUNTER,Action,Adventure,Fantasy

116,137,Hunter x Hunter: Yorknew City,HUNTER×HUNTER OVA,Action,Adventure,Fantasy

117,138, ,HUNTER×HUNTER: Greed Island,Action,Adventure,Fantasy

118,139, ,HUNTER×HUNTER: Greed Island Final,Action,Adventure,Fantasy

119,141,Jinki:Extend,Jinki:Extend,Mecha,Sci-Fi

120,142, ,Kamikaze Kaitou Jeanne,Action,Adventure,Comedy,Drama,Fantasy,Mahou Shoujo,Mystery,Romance

121,143,Destiny of the Shrine Maiden,Kannazuki no Miko,Drama,Mecha,Romance

122,144, ,Kanon,Drama,Romance,Slice of Life,Supernatural

123,145,His and Her Circumstances,Kareshi Kanojo no Jijou,Comedy,Drama,Romance,Slice of Life

124,146,This Ugly Yet Beautiful World,Kono Minikuku mo Utsukushii Sekai,Comedy,Drama,Romance,Sci-Fi

125,147,Rumbling Hearts,Kimi ga Nozomu Eien,Drama,Romance,Slice of Life

126,148,Diamond Daydreams,Kita e.: Diamond Dust Drops,Drama,Romance,Slice of Life

127,149,Loveless,Loveless,Action,Drama,Fantasy,Mystery,Romance

128,150,Blood+,BLOOD+,Action,Drama,Horror,Mystery,Supernatural

129,151, ,Re: Cutie Honey,Action,Comedy,Ecchi,Mahou Shoujo,Sci-Fi

130,152, ,Solty Rei,Action,Sci-Fi

131,153,The Twelve Kingdoms,Juuni Kokuki,Action,Adventure,Fantasy,Supernatural

132,154,Shaman King,Shaman King,Action,Adventure,Comedy,Drama,Supernatural

133,155, ,X/1999,Action,Drama,Fantasy,Horror,Sci-Fi

134,156, ,X,Action,Drama,Fantasy,Romance

135,157,Negima!,Mahou Sensei Negima!,Comedy,Ecchi,Fantasy,Romance

136,158,Maria Watches Over Us,Maria-sama ga Miteru,Drama,Romance,Slice of Life

137,159,Melody of Oblivion,Boukyaku no Senritsu,Action,Adventure,Fantasy,Horror,Mecha,Sci-Fi

138,160,"Now and Then, Here and There","Ima, Soko ni Iru Boku",Adventure,Drama,Fantasy,Sci-Fi

139,161,Peacemaker,Peace Maker Kurogane,Action,Comedy

140,162,Pita-Ten,Pitaten,Comedy,Fantasy,Romance

141,163, ,Power Stone,Adventure,Comedy,Fantasy

142,164,Princess Mononoke,Mononoke-hime,Action,Adventure,Drama,Fantasy

143,165,RahXephon,RahXephon,Drama,Mecha,Music,Mystery,Psychological,Romance,Sci-Fi

144,166,Samurai 7,Samurai 7,Action,Mecha,Sci-Fi

145,167,Scrapped Princess,Scrapped Princess,Adventure,Comedy,Drama,Fantasy,Mecha,Sci-Fi

146,168,s-CRY-ed,Scryed,Action,Adventure,Sci-Fi

147,169,Lunar Legend Tsukihime,Shingetsutan Tsukihime,Action,Horror,Mystery,Romance,Supernatural

148,170,Slam Dunk,Slam Dunk,Comedy,Drama,Slice of Life,Sports

149,171, ,Strange Dawn,Adventure,Drama,Fantasy

150,173, ,tactics,Comedy,Drama,Fantasy,Mystery

151,174,Tenjho Tenge,Tenjou Tenge,Action,Comedy,Ecchi

152,175,Tokyo Underground,Tokyo Underground,Action,Adventure,Romance,Sci-Fi

153,176, ,Triangle Heart: Sweet Songs Forever,Adventure,Romance

154,177,Tsubasa RESERVoir CHRoNiCLE,Tsubasa Chronicle,Adventure,Fantasy,Romance

155,178,Ultramaniac - Magical Girl,Ultra Maniac,Comedy,Mahou Shoujo,Romance

156,179, ,Tokimeki Fushigi Diary★Ultra Maniac,Comedy,Mahou Shoujo,Romance

157,180,Vandread,Vandread,Action,Ecchi,Mecha,Romance,Sci-Fi

158,181, ,Vandread: the second stage,Action,Ecchi,Mecha,Romance,Sci-Fi

159,182,Vision of Escaflowne,Tenkuu no Escaflowne,Adventure,Fantasy,Mecha,Romance

160,183, ,Whistle!,Sports

161,184,Xenosaga: The Animation,Xenosaga: THE ANIMATION,Action,Mecha,Sci-Fi

162,185,Initial D First Stage,Initial D,Action,Drama,Sports

163,186,Initial D 2nd Stage,Initial D SECOND STAGE,Action,Drama,Sports

164,187,Initial D 3rd Stage,Initial D THIRD STAGE,Action,Drama,Romance,Sports

165,188,Masquerade,Gosenzo San'e,Comedy,Hentai,Mystery,Supernatural

166,189,Love Hina,Love Hina,Comedy,Ecchi,Romance,Slice of Life

167,190,Love Hina Again,Love Hina Again,Comedy,Drama,Romance

168,191,Love Hina Christmas Movie,Love Hina Christmas Special: Silent Eve,Comedy,Romance,Slice of Life

169,192,Love Hina Spring Movie,Love Hina: Haru Special - Kimi Sakura Chiru Nakare!!,Adventure,Comedy,Romance

170,193, ,Maburaho,Comedy,Drama,Ecchi,Romance

171,194,Macross Zero,Macross Zero,Adventure,Mecha,Sci-Fi

172,195,Please☆Teacher!,Onegai☆Teacher,Comedy,Drama,Romance,Sci-Fi

173,196,Please☆Twins!,Onegai☆Twins,Comedy,Drama,Sci-Fi

174,197, ,Rizelmine,Comedy,Ecchi,Romance,Sci-Fi

175,198,Speed Grapher,Speed Grapher,Action,Drama,Ecchi,Mystery,Psychological,Supernatural

176,199,Spirited Away,Sen to Chihiro no Kamikakushi,Adventure,Drama,Fantasy,Romance,Supernatural

177,200, ,Tenshi na Konamaiki,Comedy,Romance,Supernatural

178,201,Video Girl Ai,Denei Shoujo VIDEO GIRL AI,Comedy,Drama,Ecchi,Romance

179,202,Wolf's Rain,Wolf's Rain,Action,Adventure,Drama,Fantasy,Mystery,Sci-Fi

180,203, ,Words Worth,Adventure,Fantasy,Hentai

181,204, ,Yumeria,Action,Comedy,Ecchi

182,205,Samurai Champloo,Samurai Champloo,Action,Adventure,Comedy

183,206,Record of Lodoss War: Chronicles of the Heroic Knight,Lodoss-tou Senki: Eiyuu Kishi Den,Action,Adventure,Drama,Fantasy,Romance

184,207,Record of Lodoss War,Lodoss-tou Senki,Action,Adventure,Fantasy,Supernatural

185,208,R.O.D - READ OR DIE,R.O.D OVA,Action,Adventure,Mystery,Sci-Fi

186,209,R.O.D -THE TV-,R.O.D the TV,Action,Adventure,Comedy,Drama,Sci-Fi

187,210, ,Ranma ½,Action,Comedy,Ecchi,Romance,Slice of Life

188,211, ,Pure Mail,Hentai

189,212,Project A-ko,Project A-Ko,Action,Adventure,Comedy,Mecha,Sci-Fi

190,213,Welcome to Pia Carrot,Pia Carrot e Youkoso!!,Comedy,Hentai,Romance

191,214,Welcome To Pia Carrot 2,Pia Carrot e Youkoso!! 2,Comedy,Drama,Hentai,Romance

192,215, ,Pia Carrot e Youkoso!! 2 DX,Comedy,Romance

193,216,Welcome to Pia Carrot! Sayaka's Love Story,Pia Carrot e Youkoso!!: Sayaka no Koi Monogatari,Romance

194,217,New Angel,Shin Angel,Comedy,Drama,Hentai,Romance

195,218,Martian Successor Nadesico,Kidou Senkan Nadesico,Action,Comedy,Mecha,Romance,Sci-Fi

196,219,Martian Successor Nadesico: The Prince of Darkness,Kidou Senkan Nadesico: The prince of darkness,Action,Comedy,Drama,Mecha,Sci-Fi

197,220,Mystery of the Necronomicon,Kuro no Danshou,Hentai,Horror,Mystery

198,221,Mezzo Forte,Mezzo Forte,Action,Comedy,Hentai,Sci-Fi

199,222,Mezzo,Mezzo,Action,Adventure,Comedy,Mystery,Sci-Fi

200,223,Dragon Ball,Dragon Ball,Action,Adventure,Comedy,Fantasy

201,225,Dragon Ball GT,Dragon Ball GT,Action,Adventure,Comedy,Fantasy,Sci-Fi

202,226,Elfen Lied,Elfen Lied,Action,Drama,Ecchi,Horror,Psychological,Romance,Supernatural

203,227,FLCL,FLCL,Action,Comedy,Mecha,Sci-Fi

204,228,Hell Girl,Jigoku Shoujo,Drama,Horror,Mystery,Psychological,Supernatural

205,229,Ninja Nonsense,Ninin ga Shinobuden,Comedy

206,230,Air Master,Air Master,Action,Adventure,Comedy

207,231,Shrine of the Morning Mist,Asagiri no Miko,Action,Comedy,Drama,Fantasy

208,232,Cardcaptor Sakura,Cardcaptor Sakura,Adventure,Comedy,Drama,Fantasy,Mahou Shoujo,Romance

209,233, ,Daa! Daa! Daa!,Comedy,Sci-Fi

210,234, ,Dan Doh!!,Adventure,Sports

211,235,Case Closed,Meitantei Conan,Adventure,Comedy,Mystery,Psychological

212,236,E's Otherwise,E'S OTHERWISE,Action,Drama,Sci-Fi

213,237,Eureka Seven,Koukyoushihen Eureka Seven,Action,Adventure,Drama,Mecha,Romance,Sci-Fi

214,238,Flame of Recca,Rekka no Honoo,Action,Adventure

215,239,Gankutsuou: The Count of Monte Cristo,Gankutsuou,Drama,Mystery,Sci-Fi,Supernatural,Thriller

216,240,Genshiken,Genshiken,Comedy,Slice of Life

217,241,Girls Bravo,Girls Bravo: First Season,Comedy,Ecchi,Romance

218,242,The Gokusen,Gokusen,Comedy,Drama,Slice of Life

219,243,Gravitation TV,Gravitation,Comedy,Music,Romance

220,244,Agatha Christie's Great Detectives Poirot and Marple,Agatha Christie no Meitantei Poirot to Marple,Mystery

221,245,GTO: Great Teacher Onizuka,Great Teacher Onizuka,Comedy,Drama,Slice of Life

222,246,Rave Master,GROOVE ADVENTURE RAVE,Adventure,Comedy,Fantasy,Romance

223,247,Haruka: Beyond the Stream of Time – A Tale of the Eight Guardians,Harukanaru Toki no Naka de: Hachiyou Shou,Drama,Fantasy

224,248,Strawberry 100%,Ichigo 100%,Comedy,Ecchi,Romance

225,249,InuYasha,InuYasha,Action,Adventure,Comedy,Fantasy,Romance

226,250,Zatch Bell!,Konjiki no Gash Bell!!,Adventure,Comedy,Supernatural

227,251,Kyo Kara Maoh! - God (?) Save Our King!,Kyou kara Maou!,Adventure,Comedy,Fantasy

228,252, ,Madlax,Action,Drama,Mystery,Psychological,Supernatural

229,253,Haré+Guu,Jungle wa Itsumo Hare nochi Guu,Comedy

230,254,Haré+Guu Deluxe,Jungle wa Itsumo Hare nochi Guu Deluxe,Comedy

231,255, ,Jungle wa Itsumo Hare nochi Guu FINAL,Comedy

232,256,Voices of a Distant Star,Hoshi no Koe,Drama,Mecha,Romance,Sci-Fi

233,257,Battle Vixens: Ikki Tousen,Ikkitousen,Action,Ecchi

234,258,Sheep's Song,Hitsuji no Uta,Drama,Horror

235,259, ,Happy☆Lesson,Comedy,Romance

236,260, ,Happy☆Lesson (TV),Comedy,Drama,Romance,Slice of Life

237,261, ,Happy☆Lesson: Advance,Comedy,Romance,Slice of Life

238,262, ,Happy☆Lesson: The Final,Comedy,Romance

239,263,Fighting Spirit,Hajime no Ippo: THE FIGHTING!,Comedy,Drama,Sports

240,264,Fighting Spirit: Champion Road,Hajime no Ippo: Champion Road,Comedy,Sports

241,265,Fighting Spirit: Mashiba vs. Kimura,Hajime no Ippo: Mashiba vs. Kimura,Comedy,Sports

242,266,Gunparade March,Gunparade March: Arata Naru Kougunka,Drama,Mecha,Romance,Sci-Fi,Slice of Life

243,267, ,Gungrave,Action,Drama,Sci-Fi

244,268,GOLDEN BOY,GOLDEN BOY: Sasurai no Obenkyou Yarou,Adventure,Comedy,Ecchi

245,269,Bleach,Bleach,Action,Adventure,Supernatural

246,270,HELLSING,HELLSING,Action,Horror,Supernatural

247,271, ,Gad Guard,Adventure,Mecha,Sci-Fi

248,272, ,Noir,Action,Drama,Mystery

249,273,Someday's Dreamers,Mahoutsukai ni Taisetsu na Koto,Drama,Slice of Life,Supernatural

250,274, ,Kiddy Grade,Action,Ecchi,Mecha,Sci-Fi

251,275,Love Love?,Love Love?,Comedy,Ecchi,Romance

252,276,Mahoromatic: Automatic Maiden,Mahoromatic,Comedy,Ecchi,Romance,Sci-Fi

253,277,Mahoromatic: Something More Beautiful,Mahoromatic: Motto Utsukushii Mono,Comedy,Drama,Ecchi,Romance,Sci-Fi

254,278, ,Viewtiful Joe,Action,Comedy,Sci-Fi

255,279,Requiem from the Darkness,Kyougoku Natsuhiko: Kousetsu Hyaku Monogatari,Horror,Mystery,Psychological,Supernatural

256,280,Animal Lane,Animal Yokochou,Adventure,Comedy,Fantasy

257,281, ,Akane Maniax,Comedy,Mecha,Romance

258,282, ,Angel Heart,Action,Romance

259,283,Anne of Green Gables,Akage no Anne,Drama,Slice of Life

260,284, ,Area 88 (TV),Action,Drama,Romance

261,285, ,Argento Soma,Action,Adventure,Drama,Mecha,Sci-Fi

262,286,B't X,B’T X,Adventure,Mecha,Sci-Fi

263,287,Baki the Grappler,Grappler Baki (TV),Sports

264,288,Beyblade,Bakuten Shoot Beyblade,Action,Adventure,Comedy,Sci-Fi,Sports

265,289, ,Comic Party,Comedy,Drama

266,290,Crest of the Stars,Seikai no Monshou,Action,Romance,Sci-Fi

267,291,D.C.S.S. ~Da Capo Second Season~,D.C.S.S.: Da Capo Second Season,Comedy,Drama,Romance,Supernatural

268,292,Hoop Days,Dear Boys,Drama,Sports

269,293,Di Gi Charat,Di Gi Charat,Comedy,Fantasy,Sci-Fi

270,294, ,Divergence Eve,Adventure,Comedy,Drama,Horror,Mecha,Sci-Fi

271,295,Misaki Chronicle: Divergence Eve,Divergence Eve 2: Misaki Chronicles,Mecha,Sci-Fi

272,296, ,Dragon Drive,Action,Adventure,Comedy,Fantasy,Sci-Fi

273,297,Grenadier: The Beautiful Warrior,Grenadier: Hohoemi no Senshi,Action,Adventure,Comedy,Ecchi

274,298,.hack//Legend Of The Twilight,.hack//Tasogare no Udewa Densetsu,Adventure,Comedy,Fantasy,Sci-Fi

275,299,.hack//Liminality,.hack//Liminality,Mystery,Sci-Fi

276,300,3x3 Eyes,3x3 Eyes,Action,Fantasy,Horror,Romance

277,301, ,Cinderella Boy,Action,Adventure,Comedy,Mystery

278,302,Future Boy Conan,Mirai Shounen Conan,Adventure,Drama,Sci-Fi

279,303,Oh! My Goddess: The Adventures of Mini-Goddess,Aa! Megami-sama!: Chichaitte Koto wa Benri da ne,Comedy,Supernatural

280,304,Ah! My Goddess: The Movie,Aa! Megami-sama! Movie,Drama,Romance,Supernatural

281,305, ,Abashiri Ikka,Action,Comedy

282,306,Magical Shopping Arcade Abenobashi,Abenobashi Mahou☆Shoutengai,Comedy,Ecchi,Fantasy

283,307, ,Kerokko Demetan,Comedy

284,308, ,Zettai Shounen,Drama,Fantasy,Mystery,Sci-Fi

285,309, ,Zettai Seigi Love Pheromone,Comedy

286,310,Three Little Ghosts,"Chiisana Obake Acchi, Kocchi, Socchi",Comedy,Supernatural

287,311, ,Ace wo Nerae!,Drama,Sports

288,312, ,Ace wo Nerae: Final Stage,Action,Sports

289,313,Aim for the Ace! (1979),Ace wo Nerae! (1979),Drama,Romance,Sports

290,314, ,Ace wo Nerae! 2,Drama,Sports

291,315,A Chinese Ghost Story: The Tsui Hark Animation,Xiao Qian,Action,Drama,Fantasy,Romance

292,316,"F³: Frantic, Frustrated & Female",Nageki no Kenkou Yuuryouji,Comedy,Hentai

293,317, ,Final Fantasy VII: Advent Children,Action,Fantasy

294,318, ,Hand Maid May,Comedy,Ecchi,Romance,Sci-Fi

295,319, ,Happy World!,Comedy,Ecchi,Fantasy,Romance

296,320,Kite,A KITE,Action,Drama,Hentai

297,321,Najica Blitz Tactics,Najica Dengeki Sakusen,Action,Comedy,Ecchi,Sci-Fi

298,322, ,Paradise Kiss,Comedy,Drama,Romance,Slice of Life

299,323,Paranoia Agent,Mousou Dairinin,Drama,Mystery,Psychological,Supernatural,Thriller

300,324,Patlabor the Mobile Police,Kidou Keisatsu Patlabor ON TELEVISION,Comedy,Mecha,Sci-Fi

301,325,Peach Girl: Super Pop Love Hurricane,Peach Girl,Drama,Romance,Slice of Life

302,326,Petshop of Horrors,Petshop of Horrors,Horror,Mystery,Psychological,Supernatural

303,327,Petite Princess Yucie,Puchi Puri Yuushi,Comedy,Fantasy

304,328,Piano: The Melody of a Young Girl's Heart,PIANO,Drama,Music,Romance,Slice of Life

305,329,Planetes,Planetes,Drama,Romance,Sci-Fi,Slice of Life

306,330,Midori Days,Midori no Hibi,Comedy,Drama,Ecchi,Romance,Slice of Life,Supernatural

307,331,Magical Circle Guru Guru,Mahoujin Guru Guru,Adventure,Comedy,Fantasy

308,332,Magical Circle Guru Guru 2,Doki Doki Densetsu: Mahoujin Guru Guru,Comedy,Fantasy

309,333, ,Mama wa Shougaku 4 Nensei,Comedy,Drama,Sci-Fi

310,334,Marmalade Boy,Marmalade Boy,Comedy,Drama,Romance,Slice of Life

311,335,Mythical Detective Loki Ragnarok,Matantei Loki Ragnarok,Comedy,Mystery,Supernatural

312,336, ,Ginyuu Mokushiroku Meine Liebe,Drama,Fantasy

313,337,Psychic Academy,Psychic Academy Oura Banshou,Comedy,Romance,Supernatural

314,338,Rose of Versailles,Versailles no Bara,Adventure,Drama,Romance

315,339,Serial Experiments Lain,serial experiments lain,Drama,Mystery,Psychological,Sci-Fi,Supernatural

